projectID	Simulation ID	Treatment ID	Soil ID	Weather station ID	weather_file	Leaf area index	Plant available water content	Irrigation amount	Surface organic residue, dry mass	Total above ground dry mass	Mulch thickness 
text	text	text	text	text	text	m²/m²	-	mm	kg[C]/ha	kg[DM]/ha	mm
ProjectID	SM	TREAT_ID	SOIL_ID	WST_ID	WST_DATASET	LAID	AWC	IRVAL	LC0D	CWAD	MLTHK
COCAL7AW0.75	SICL_COCA_L7AW0.75	L7AW0.75	SICL	COCA	COCAL7AW0.75	7	0.75	0	0	10500	0
COCAL7AW0.75	SILO_COCA_L7AW0.75	L7AW0.75	SILO	COCA	COCAL7AW0.75	7	0.75	0	0	10500	0
COCAL7AW0.75	SALO_COCA_L7AW0.75	L7AW0.75	SALO	COCA	COCAL7AW0.75	7	0.75	0	0	10500	0
COCAL7AW0.75	SAND_COCA_L7AW0.75	L7AW0.75	SAND	COCA	COCAL7AW0.75	7	0.75	0	0	10500	0
FRLUL7AW0.75	SICL_FRLU_L7AW0.75	L7AW0.75	SICL	FRLU	FRLUL7AW0.75	7	0.75	0	0	10500	0
FRLUL7AW0.75	SILO_FRLU_L7AW0.75	L7AW0.75	SILO	FRLU	FRLUL7AW0.75	7	0.75	0	0	10500	0
FRLUL7AW0.75	SALO_FRLU_L7AW0.75	L7AW0.75	SALO	FRLU	FRLUL7AW0.75	7	0.75	0	0	10500	0
FRLUL7AW0.75	SAND_FRLU_L7AW0.75	L7AW0.75	SAND	FRLU	FRLUL7AW0.75	7	0.75	0	0	10500	0
USMAL7AW0.75	SICL_USMA_L7AW0.75	L7AW0.75	SICL	USMA	USMAL7AW0.75	7	0.75	0	0	10500	0
USMAL7AW0.75	SILO_USMA_L7AW0.75	L7AW0.75	SILO	USMA	USMAL7AW0.75	7	0.75	0	0	10500	0
USMAL7AW0.75	SALO_USMA_L7AW0.75	L7AW0.75	SALO	USMA	USMAL7AW0.75	7	0.75	0	0	10500	0
USMAL7AW0.75	SAND_USMA_L7AW0.75	L7AW0.75	SAND	USMA	USMAL7AW0.75	7	0.75	0	0	10500	0
FRMOL7AW0.75	SICL_FRMO_L7AW0.75	L7AW0.75	SICL	FRMO	FRMOL7AW0.75	7	0.75	0	0	10500	0
FRMOL7AW0.75	SILO_FRMO_L7AW0.75	L7AW0.75	SILO	FRMO	FRMOL7AW0.75	7	0.75	0	0	10500	0
FRMOL7AW0.75	SALO_FRMO_L7AW0.75	L7AW0.75	SALO	FRMO	FRMOL7AW0.75	7	0.75	0	0	10500	0
FRMOL7AW0.75	SAND_FRMO_L7AW0.75	L7AW0.75	SAND	FRMO	FRMOL7AW0.75	7	0.75	0	0	10500	0
CAQCL7AW0.75	SICL_CAQC_L7AW0.75	L7AW0.75	SICL	CAQC	CAQCL7AW0.75	7	0.75	0	0	10500	0
CAQCL7AW0.75	SILO_CAQC_L7AW0.75	L7AW0.75	SILO	CAQC	CAQCL7AW0.75	7	0.75	0	0	10500	0
CAQCL7AW0.75	SALO_CAQC_L7AW0.75	L7AW0.75	SALO	CAQC	CAQCL7AW0.75	7	0.75	0	0	10500	0
CAQCL7AW0.75	SAND_CAQC_L7AW0.75	L7AW0.75	SAND	CAQC	CAQCL7AW0.75	7	0.75	0	0	10500	0
USGAL7AW1.00	SICL_USGA_L7AW1.00	L7AW1.00	SICL	USGA	USGAL7AW1.00	7	1.00	0	0	10500	0
USGAL7AW1.00	SILO_USGA_L7AW1.00	L7AW1.00	SILO	USGA	USGAL7AW1.00	7	1.00	0	0	10500	0
USGAL7AW1.00	SALO_USGA_L7AW1.00	L7AW1.00	SALO	USGA	USGAL7AW1.00	7	1.00	0	0	10500	0
USGAL7AW1.00	SAND_USGA_L7AW1.00	L7AW1.00	SAND	USGA	USGAL7AW1.00	7	1.00	0	0	10500	0
DEMUL7AW1.00	SICL_DEMU_L7AW1.00	L7AW1.00	SICL	DEMU	DEMUL7AW1.00	7	1.00	0	0	10500	0
DEMUL7AW1.00	SILO_DEMU_L7AW1.00	L7AW1.00	SILO	DEMU	DEMUL7AW1.00	7	1.00	0	0	10500	0
DEMUL7AW1.00	SALO_DEMU_L7AW1.00	L7AW1.00	SALO	DEMU	DEMUL7AW1.00	7	1.00	0	0	10500	0
DEMUL7AW1.00	SAND_DEMU_L7AW1.00	L7AW1.00	SAND	DEMU	DEMUL7AW1.00	7	1.00	0	0	10500	0
COCAL7AW1.00	SICL_COCA_L7AW1.00	L7AW1.00	SICL	COCA	COCAL7AW1.00	7	1.00	0	0	10500	0
COCAL7AW1.00	SILO_COCA_L7AW1.00	L7AW1.00	SILO	COCA	COCAL7AW1.00	7	1.00	0	0	10500	0
COCAL7AW1.00	SALO_COCA_L7AW1.00	L7AW1.00	SALO	COCA	COCAL7AW1.00	7	1.00	0	0	10500	0
COCAL7AW1.00	SAND_COCA_L7AW1.00	L7AW1.00	SAND	COCA	COCAL7AW1.00	7	1.00	0	0	10500	0
FRLUL7AW1.00	SICL_FRLU_L7AW1.00	L7AW1.00	SICL	FRLU	FRLUL7AW1.00	7	1.00	0	0	10500	0
FRLUL7AW1.00	SILO_FRLU_L7AW1.00	L7AW1.00	SILO	FRLU	FRLUL7AW1.00	7	1.00	0	0	10500	0
FRLUL7AW1.00	SALO_FRLU_L7AW1.00	L7AW1.00	SALO	FRLU	FRLUL7AW1.00	7	1.00	0	0	10500	0
FRLUL7AW1.00	SAND_FRLU_L7AW1.00	L7AW1.00	SAND	FRLU	FRLUL7AW1.00	7	1.00	0	0	10500	0
USMAL7AW1.00	SICL_USMA_L7AW1.00	L7AW1.00	SICL	USMA	USMAL7AW1.00	7	1.00	0	0	10500	0
USMAL7AW1.00	SILO_USMA_L7AW1.00	L7AW1.00	SILO	USMA	USMAL7AW1.00	7	1.00	0	0	10500	0
USMAL7AW1.00	SALO_USMA_L7AW1.00	L7AW1.00	SALO	USMA	USMAL7AW1.00	7	1.00	0	0	10500	0
USMAL7AW1.00	SAND_USMA_L7AW1.00	L7AW1.00	SAND	USMA	USMAL7AW1.00	7	1.00	0	0	10500	0
FRMOL7AW1.00	SICL_FRMO_L7AW1.00	L7AW1.00	SICL	FRMO	FRMOL7AW1.00	7	1.00	0	0	10500	0
FRMOL7AW1.00	SILO_FRMO_L7AW1.00	L7AW1.00	SILO	FRMO	FRMOL7AW1.00	7	1.00	0	0	10500	0
FRMOL7AW1.00	SALO_FRMO_L7AW1.00	L7AW1.00	SALO	FRMO	FRMOL7AW1.00	7	1.00	0	0	10500	0
FRMOL7AW1.00	SAND_FRMO_L7AW1.00	L7AW1.00	SAND	FRMO	FRMOL7AW1.00	7	1.00	0	0	10500	0
CAQCL7AW1.00	SICL_CAQC_L7AW1.00	L7AW1.00	SICL	CAQC	CAQCL7AW1.00	7	1.00	0	0	10500	0
CAQCL7AW1.00	SILO_CAQC_L7AW1.00	L7AW1.00	SILO	CAQC	CAQCL7AW1.00	7	1.00	0	0	10500	0
CAQCL7AW1.00	SALO_CAQC_L7AW1.00	L7AW1.00	SALO	CAQC	CAQCL7AW1.00	7	1.00	0	0	10500	0
CAQCL7AW1.00	SAND_CAQC_L7AW1.00	L7AW1.00	SAND	CAQC	CAQCL7AW1.00	7	1.00	0	0	10500	0
